tweet_type,time_posted,content,associated_tweet_id,comments,retweets,likes,views,extraction_date,tweet_id,content_cleaned,content_removed_gare,content_removed_sw,content_cleand_str,word_counts,bigram_counts,trigram_counts,is_problem,date,engagement,label
Normal,2024-04-14 16:04:34,Le trafic est perturbé de Cergy/Poissy vers Marne la Vallée sur le #RERA en raison d'un malaise voyageur à Houilles Carrière,,12,0,10,24321,2024-08-05 11:44:32.022270,5f10f293-6022-4e71-84a0-2501fc703faa,le trafic est perturbe de cergy poissy vers marne la vallee sur le rera en raison d un malaise voyageur a houilles carriere,le trafic est perturbe de cergy  vers marne la vallee sur le rera en raison d un malaise voyageur a houilles carriere,"['trafic', 'perturbe', 'cergy', 'marne', 'vallee', 'raison', 'malaise', 'voyageur', 'houilles', 'carriere']",trafic perturbe cergy marne vallee raison malaise voyageur houilles carriere,"Counter({'trafic': 1, 'perturbe': 1, 'cergy': 1, 'marne': 1, 'vallee': 1, 'raison': 1, 'malaise': 1, 'voyageur': 1, 'houilles': 1, 'carriere': 1})","Counter({('trafic', 'perturbe'): 1, ('perturbe', 'cergy'): 1, ('cergy', 'marne'): 1, ('marne', 'vallee'): 1, ('vallee', 'raison'): 1, ('raison', 'malaise'): 1, ('malaise', 'voyageur'): 1, ('voyageur', 'houilles'): 1, ('houilles', 'carriere'): 1})","Counter({('trafic', 'perturbe', 'cergy'): 1, ('perturbe', 'cergy', 'marne'): 1, ('cergy', 'marne', 'vallee'): 1, ('marne', 'vallee', 'raison'): 1, ('vallee', 'raison', 'malaise'): 1, ('raison', 'malaise', 'voyageur'): 1, ('malaise', 'voyageur', 'houilles'): 1, ('voyageur', 'houilles', 'carriere'): 1})",True,2024-04-14 16:04:34,0.0904568068747173,
Réponse,2024-04-14 16:19:07,Le trafic est interrompu entre Cergy le Haut et Nanterre Préfecture et entre Poissy Nanterre Préfecture et reprendra vers 19h15. Cela fait suite à un malaise voyageur à Houilles-Carrières-sur Seine sur le #RERA,,6,2,5,5416,2024-08-05 11:44:44.275230,5f10f293-6022-4e71-84a0-2501fc703faa,le trafic est interrompu entre cergy le haut et nanterre prefecture et entre poissy nanterre prefecture et reprendra vers h cela fait suite a un malaise voyageur a houilles carrieres sur seine sur le rera,le trafic est interrompu entre  et  et entre   et reprendra vers h cela fait suite a un malaise voyageur a  sur le rera,"['trafic', 'interrompu', 'entre', 'entre', 'reprendra', 'h', 'cela', 'fait', 'suite', 'malaise', 'voyageur']",trafic interrompu entre entre reprendra h cela fait suite malaise voyageur,"Counter({'entre': 2, 'trafic': 1, 'interrompu': 1, 'reprendra': 1, 'h': 1, 'cela': 1, 'fait': 1, 'suite': 1, 'malaise': 1, 'voyageur': 1})","Counter({('trafic', 'interrompu'): 1, ('interrompu', 'entre'): 1, ('entre', 'entre'): 1, ('entre', 'reprendra'): 1, ('reprendra', 'h'): 1, ('h', 'cela'): 1, ('cela', 'fait'): 1, ('fait', 'suite'): 1, ('suite', 'malaise'): 1, ('malaise', 'voyageur'): 1})","Counter({('trafic', 'interrompu', 'entre'): 1, ('interrompu', 'entre', 'entre'): 1, ('entre', 'entre', 'reprendra'): 1, ('entre', 'reprendra', 'h'): 1, ('reprendra', 'h', 'cela'): 1, ('h', 'cela', 'fait'): 1, ('cela', 'fait', 'suite'): 1, ('fait', 'suite', 'malaise'): 1, ('suite', 'malaise', 'voyageur'): 1})",True,2024-04-14 16:19:07,0.2400295420974889,
Réponse,2024-04-14 16:26:37,,,1,0,5,2635,2024-08-05 11:44:44.473417,5f10f293-6022-4e71-84a0-2501fc703faa,,,['nan'],,Counter({'nan': 1}),Counter(),Counter(),True,2024-04-14 16:26:37,0.2277039848197343,
Réponse,2024-04-14 16:34:18, Le trafic reprend progressivement entre Nanterre–Préfecture et Cergy–Le Haut • Poissy mais reste très perturbé en répercussion d'un malaise voyageur à Houilles–Carrières-sur-Seine. #RERA,,1,0,3,2777,2024-08-05 11:44:44.635003,5f10f293-6022-4e71-84a0-2501fc703faa, le trafic reprend progressivement entre nanterre prefecture et cergy le haut poissy mais reste tres perturbe en repercussion d un malaise voyageur a houilles carrieres sur seine rera, le trafic reprend progressivement entre  et   mais reste tres perturbe en repercussion d un malaise voyageur a  rera,"['trafic', 'reprend', 'progressivement', 'entre', 'reste', 'tres', 'perturbe', 'repercussion', 'malaise', 'voyageur']",trafic reprend progressivement entre reste tres perturbe repercussion malaise voyageur,"Counter({'trafic': 1, 'reprend': 1, 'progressivement': 1, 'entre': 1, 'reste': 1, 'tres': 1, 'perturbe': 1, 'repercussion': 1, 'malaise': 1, 'voyageur': 1})","Counter({('trafic', 'reprend'): 1, ('reprend', 'progressivement'): 1, ('progressivement', 'entre'): 1, ('entre', 'reste'): 1, ('reste', 'tres'): 1, ('tres', 'perturbe'): 1, ('perturbe', 'repercussion'): 1, ('repercussion', 'malaise'): 1, ('malaise', 'voyageur'): 1})","Counter({('trafic', 'reprend', 'progressivement'): 1, ('reprend', 'progressivement', 'entre'): 1, ('progressivement', 'entre', 'reste'): 1, ('entre', 'reste', 'tres'): 1, ('reste', 'tres', 'perturbe'): 1, ('tres', 'perturbe', 'repercussion'): 1, ('perturbe', 'repercussion', 'malaise'): 1, ('repercussion', 'malaise', 'voyageur'): 1})",True,2024-04-14 16:34:18,0.1440403312927619,
Réponse,2024-04-14 16:51:00, Le trafic est très perturbé entre Nanterre–Préfecture et Cergy–Le Haut • Poissy en répercussion d'un malaise voyageur à Houilles–Carrières-sur-Seine. #RERA,,2,0,3,3052,2024-08-05 11:44:44.833994,5f10f293-6022-4e71-84a0-2501fc703faa, le trafic est tres perturbe entre nanterre prefecture et cergy le haut poissy en repercussion d un malaise voyageur a houilles carrieres sur seine rera, le trafic est tres perturbe entre  et   en repercussion d un malaise voyageur a  rera,"['trafic', 'tres', 'perturbe', 'entre', 'repercussion', 'malaise', 'voyageur']",trafic tres perturbe entre repercussion malaise voyageur,"Counter({'trafic': 1, 'tres': 1, 'perturbe': 1, 'entre': 1, 'repercussion': 1, 'malaise': 1, 'voyageur': 1})","Counter({('trafic', 'tres'): 1, ('tres', 'perturbe'): 1, ('perturbe', 'entre'): 1, ('entre', 'repercussion'): 1, ('repercussion', 'malaise'): 1, ('malaise', 'voyageur'): 1})","Counter({('trafic', 'tres', 'perturbe'): 1, ('tres', 'perturbe', 'entre'): 1, ('perturbe', 'entre', 'repercussion'): 1, ('entre', 'repercussion', 'malaise'): 1, ('repercussion', 'malaise', 'voyageur'): 1})",True,2024-04-14 16:51:00,0.163826998689384,
Réponse,2024-04-14 17:02:10, Le trafic est très perturbé entre Cergy–Le Haut • Poissy et Marne-la-Vallée–Chessy en répercussion d'un malaise voyageur à Houilles – Carrières-sur-Seine. #RERA,,1,0,3,4070,2024-08-05 11:44:45.040657,5f10f293-6022-4e71-84a0-2501fc703faa, le trafic est tres perturbe entre cergy le haut poissy et marne la vallee chessy en repercussion d un malaise voyageur a houilles carrieres sur seine rera, le trafic est tres perturbe entre   et  en repercussion d un malaise voyageur a  rera,"['trafic', 'tres', 'perturbe', 'entre', 'repercussion', 'malaise', 'voyageur']",trafic tres perturbe entre repercussion malaise voyageur,"Counter({'trafic': 1, 'tres': 1, 'perturbe': 1, 'entre': 1, 'repercussion': 1, 'malaise': 1, 'voyageur': 1})","Counter({('trafic', 'tres'): 1, ('tres', 'perturbe'): 1, ('perturbe', 'entre'): 1, ('entre', 'repercussion'): 1, ('repercussion', 'malaise'): 1, ('malaise', 'voyageur'): 1})","Counter({('trafic', 'tres', 'perturbe'): 1, ('tres', 'perturbe', 'entre'): 1, ('perturbe', 'entre', 'repercussion'): 1, ('entre', 'repercussion', 'malaise'): 1, ('repercussion', 'malaise', 'voyageur'): 1})",True,2024-04-14 17:02:10,0.0982800982800982,
Réponse,2024-04-14 17:32:12, Le trafic est perturbé entre Cergy–Le Haut • Poissy et Marne-la-Vallée–Chessy en répercussion d'un malaise voyageur à Houilles – Carrières-sur-Seine. #RERA,,2,0,2,9925,2024-08-05 11:44:45.247714,5f10f293-6022-4e71-84a0-2501fc703faa, le trafic est perturbe entre cergy le haut poissy et marne la vallee chessy en repercussion d un malaise voyageur a houilles carrieres sur seine rera, le trafic est perturbe entre   et  en repercussion d un malaise voyageur a  rera,"['trafic', 'perturbe', 'entre', 'repercussion', 'malaise', 'voyageur']",trafic perturbe entre repercussion malaise voyageur,"Counter({'trafic': 1, 'perturbe': 1, 'entre': 1, 'repercussion': 1, 'malaise': 1, 'voyageur': 1})","Counter({('trafic', 'perturbe'): 1, ('perturbe', 'entre'): 1, ('entre', 'repercussion'): 1, ('repercussion', 'malaise'): 1, ('malaise', 'voyageur'): 1})","Counter({('trafic', 'perturbe', 'entre'): 1, ('perturbe', 'entre', 'repercussion'): 1, ('entre', 'repercussion', 'malaise'): 1, ('repercussion', 'malaise', 'voyageur'): 1})",True,2024-04-14 17:32:12,0.0403022670025188,
Réponse,2024-04-14 18:23:54, Le trafic est rétabli entre Cergy–Le Haut • Poissy et Marne-la-Vallée–Chessy (malaise voyageur). #RERA,,0,0,2,6812,2024-08-05 11:44:45.444903,5f10f293-6022-4e71-84a0-2501fc703faa, le trafic est retabli entre cergy le haut poissy et marne la vallee chessy malaise voyageur rera, le trafic est retabli entre   et  malaise voyageur rera,"['trafic', 'retabli', 'entre', 'malaise', 'voyageur']",trafic retabli entre malaise voyageur,"Counter({'trafic': 1, 'retabli': 1, 'entre': 1, 'malaise': 1, 'voyageur': 1})","Counter({('trafic', 'retabli'): 1, ('retabli', 'entre'): 1, ('entre', 'malaise'): 1, ('malaise', 'voyageur'): 1})","Counter({('trafic', 'retabli', 'entre'): 1, ('retabli', 'entre', 'malaise'): 1, ('entre', 'malaise', 'voyageur'): 1})",True,2024-04-14 18:23:54,0.0293599530240751,
Normal,2024-04-14 05:08:11,Le trafic est interrompu de Cergy le haut vers Maisons Laffitte et reprendra vers 07h30. Cela fait suite à un train en panne à Maisons-Laffitte. #RERA,,4,2,5,12645,2024-08-05 11:44:45.778071,ebc22b06-67e1-488f-bfaf-bf5411744bdb,le trafic est interrompu de cergy le haut vers maisons laffitte et reprendra vers h cela fait suite a un train en panne a maisons laffitte rera,le trafic est interrompu de  vers  et reprendra vers h cela fait suite a un train en panne a  rera,"['trafic', 'interrompu', 'reprendra', 'h', 'cela', 'fait', 'suite', 'panne']",trafic interrompu reprendra h cela fait suite panne,"Counter({'trafic': 1, 'interrompu': 1, 'reprendra': 1, 'h': 1, 'cela': 1, 'fait': 1, 'suite': 1, 'panne': 1})","Counter({('trafic', 'interrompu'): 1, ('interrompu', 'reprendra'): 1, ('reprendra', 'h'): 1, ('h', 'cela'): 1, ('cela', 'fait'): 1, ('fait', 'suite'): 1, ('suite', 'panne'): 1})","Counter({('trafic', 'interrompu', 'reprendra'): 1, ('interrompu', 'reprendra', 'h'): 1, ('reprendra', 'h', 'cela'): 1, ('h', 'cela', 'fait'): 1, ('cela', 'fait', 'suite'): 1, ('fait', 'suite', 'panne'): 1})",True,2024-04-14 05:08:11,0.0869909054962435,
Réponse,2024-04-14 05:08:58,Nous vous invitons à emprunter des itinéraires alternatifs et à vous rapprocher de nos agents. #RERA,,1,1,3,2492,2024-08-05 11:44:57.024686,ebc22b06-67e1-488f-bfaf-bf5411744bdb,nous vous invitons a emprunter des itineraires alternatifs et a vous rapprocher de nos agents rera,nous vous invitons a emprunter des itineraires alternatifs et a vous rapprocher de nos agents rera,"['invitons', 'emprunter', 'itineraires', 'alternatifs', 'rapprocher', 'agents']",invitons emprunter itineraires alternatifs rapprocher agents,"Counter({'invitons': 1, 'emprunter': 1, 'itineraires': 1, 'alternatifs': 1, 'rapprocher': 1, 'agents': 1})","Counter({('invitons', 'emprunter'): 1, ('emprunter', 'itineraires'): 1, ('itineraires', 'alternatifs'): 1, ('alternatifs', 'rapprocher'): 1, ('rapprocher', 'agents'): 1})","Counter({('invitons', 'emprunter', 'itineraires'): 1, ('emprunter', 'itineraires', 'alternatifs'): 1, ('itineraires', 'alternatifs', 'rapprocher'): 1, ('alternatifs', 'rapprocher', 'agents'): 1})",True,2024-04-14 05:08:58,0.2006420545746388,
Réponse,2024-04-14 05:34:03, Le trafic est rétabli de Cergy le Haut vers Maisons Laffitte (train en panne à Maisons-Laffitte). #RERA,,0,0,4,6096,2024-08-05 11:44:57.219065,ebc22b06-67e1-488f-bfaf-bf5411744bdb, le trafic est retabli de cergy le haut vers maisons laffitte train en panne a maisons laffitte rera, le trafic est retabli de  vers  train en panne a  rera,"['trafic', 'retabli', 'panne']",trafic retabli panne,"Counter({'trafic': 1, 'retabli': 1, 'panne': 1})","Counter({('trafic', 'retabli'): 1, ('retabli', 'panne'): 1})","Counter({('trafic', 'retabli', 'panne'): 1})",True,2024-04-14 05:34:03,0.0656167979002624,
Normal,2024-04-14 03:18:45,Le trafic est perturbé de Boissy vers Saint-Germain en Laye sur le #RERA en raison d'un train en panne à Boissy,,1,2,7,9626,2024-08-05 11:44:57.535891,9d14ea02-9380-495a-a8c6-d915c0f01fbd,le trafic est perturbe de boissy vers saint germain en laye sur le rera en raison d un train en panne a boissy,le trafic est perturbe de boissy vers  sur le rera en raison d un train en panne a boissy,"['trafic', 'perturbe', 'boissy', 'raison', 'panne', 'boissy']",trafic perturbe boissy raison panne boissy,"Counter({'boissy': 2, 'trafic': 1, 'perturbe': 1, 'raison': 1, 'panne': 1})","Counter({('trafic', 'perturbe'): 1, ('perturbe', 'boissy'): 1, ('boissy', 'raison'): 1, ('raison', 'panne'): 1, ('panne', 'boissy'): 1})","Counter({('trafic', 'perturbe', 'boissy'): 1, ('perturbe', 'boissy', 'raison'): 1, ('boissy', 'raison', 'panne'): 1, ('raison', 'panne', 'boissy'): 1})",True,2024-04-14 03:18:45,0.1038853106170787,
Réponse,2024-04-14 04:33:41, Le trafic est rétabli de Boissy vers Saint-Germain en Laye sur le #RERA (train en panne à Boissy).,,1,0,3,4508,2024-08-05 11:45:09.262971,9d14ea02-9380-495a-a8c6-d915c0f01fbd, le trafic est retabli de boissy vers saint germain en laye sur le rera train en panne a boissy , le trafic est retabli de boissy vers  sur le rera train en panne a boissy ,"['trafic', 'retabli', 'boissy', 'panne', 'boissy']",trafic retabli boissy panne boissy,"Counter({'boissy': 2, 'trafic': 1, 'retabli': 1, 'panne': 1})","Counter({('trafic', 'retabli'): 1, ('retabli', 'boissy'): 1, ('boissy', 'panne'): 1, ('panne', 'boissy'): 1})","Counter({('trafic', 'retabli', 'boissy'): 1, ('retabli', 'boissy', 'panne'): 1, ('boissy', 'panne', 'boissy'): 1})",True,2024-04-14 04:33:41,0.0887311446317657,
Normal,2024-04-13 22:23:41, Le trafic est perturbé de Marne La Vallée vers Cergy en raison de difficultés d'exploitation à Marne-la-Vallée – Chessy. #RERA,,2,0,6,11635,2024-08-05 11:45:09.531980,4c37cd18-2951-4e1e-b499-26e96ae661a0, le trafic est perturbe de marne la vallee vers cergy en raison de difficultes d exploitation a marne la vallee chessy rera, le trafic est perturbe de marne la vallee vers cergy en raison de difficultes d exploitation a  rera,"['trafic', 'perturbe', 'marne', 'vallee', 'cergy', 'raison', 'difficultes', 'exploitation']",trafic perturbe marne vallee cergy raison difficultes exploitation,"Counter({'trafic': 1, 'perturbe': 1, 'marne': 1, 'vallee': 1, 'cergy': 1, 'raison': 1, 'difficultes': 1, 'exploitation': 1})","Counter({('trafic', 'perturbe'): 1, ('perturbe', 'marne'): 1, ('marne', 'vallee'): 1, ('vallee', 'cergy'): 1, ('cergy', 'raison'): 1, ('raison', 'difficultes'): 1, ('difficultes', 'exploitation'): 1})","Counter({('trafic', 'perturbe', 'marne'): 1, ('perturbe', 'marne', 'vallee'): 1, ('marne', 'vallee', 'cergy'): 1, ('vallee', 'cergy', 'raison'): 1, ('cergy', 'raison', 'difficultes'): 1, ('raison', 'difficultes', 'exploitation'): 1})",True,2024-04-13 22:23:41,0.0687580575848732,
Normal,2024-04-13 20:34:51, Le trafic est perturbé de Poissy vers Marne La Vallée en répercussion d'un incident d'exploitation à Poissy. #RERA,,3,1,4,11976,2024-08-05 11:45:21.436579,ef524baa-b268-40e0-b01c-355bce66601d, le trafic est perturbe de poissy vers marne la vallee en repercussion d un incident d exploitation a poissy rera, le trafic est perturbe de  vers marne la vallee en repercussion d un incident d exploitation a  rera,"['trafic', 'perturbe', 'marne', 'vallee', 'repercussion', 'incident', 'exploitation']",trafic perturbe marne vallee repercussion incident exploitation,"Counter({'trafic': 1, 'perturbe': 1, 'marne': 1, 'vallee': 1, 'repercussion': 1, 'incident': 1, 'exploitation': 1})","Counter({('trafic', 'perturbe'): 1, ('perturbe', 'marne'): 1, ('marne', 'vallee'): 1, ('vallee', 'repercussion'): 1, ('repercussion', 'incident'): 1, ('incident', 'exploitation'): 1})","Counter({('trafic', 'perturbe', 'marne'): 1, ('perturbe', 'marne', 'vallee'): 1, ('marne', 'vallee', 'repercussion'): 1, ('vallee', 'repercussion', 'incident'): 1, ('repercussion', 'incident', 'exploitation'): 1})",True,2024-04-13 20:34:51,0.0668002672010688,
Réponse,2024-04-13 21:53:01, Trafic rétabli sur l'ensemble du #RERA,,0,0,2,4689,2024-08-05 11:45:33.858995,ef524baa-b268-40e0-b01c-355bce66601d, trafic retabli sur l ensemble du rera, trafic retabli sur l ensemble du rera,"['trafic', 'retabli', 'ensemble']",trafic retabli ensemble,"Counter({'trafic': 1, 'retabli': 1, 'ensemble': 1})","Counter({('trafic', 'retabli'): 1, ('retabli', 'ensemble'): 1})","Counter({('trafic', 'retabli', 'ensemble'): 1})",True,2024-04-13 21:53:01,0.0426530177010023,
Normal,2024-04-13 18:20:14, Le trafic est perturbé de Marne la Vallée vers Poissy en répercussion d'une gêne à la fermeture des portes à Maison Laffitte. #RERA,,1,0,3,9432,2024-08-05 11:45:42.174029,ecb874c0-45cf-4131-9abb-4e63d5ca79e6, le trafic est perturbe de marne la vallee vers poissy en repercussion d une gene a la fermeture des portes a maison laffitte rera, le trafic est perturbe de marne la vallee vers  en repercussion d une gene a la fermeture des portes a maison laffitte rera,"['trafic', 'perturbe', 'marne', 'vallee', 'repercussion', 'gene', 'fermeture', 'portes', 'maison', 'laffitte']",trafic perturbe marne vallee repercussion gene fermeture portes maison laffitte,"Counter({'trafic': 1, 'perturbe': 1, 'marne': 1, 'vallee': 1, 'repercussion': 1, 'gene': 1, 'fermeture': 1, 'portes': 1, 'maison': 1, 'laffitte': 1})","Counter({('trafic', 'perturbe'): 1, ('perturbe', 'marne'): 1, ('marne', 'vallee'): 1, ('vallee', 'repercussion'): 1, ('repercussion', 'gene'): 1, ('gene', 'fermeture'): 1, ('fermeture', 'portes'): 1, ('portes', 'maison'): 1, ('maison', 'laffitte'): 1})","Counter({('trafic', 'perturbe', 'marne'): 1, ('perturbe', 'marne', 'vallee'): 1, ('marne', 'vallee', 'repercussion'): 1, ('vallee', 'repercussion', 'gene'): 1, ('repercussion', 'gene', 'fermeture'): 1, ('gene', 'fermeture', 'portes'): 1, ('fermeture', 'portes', 'maison'): 1, ('portes', 'maison', 'laffitte'): 1})",True,2024-04-13 18:20:14,0.0424088210347752,
